seq,stdDay,gubun,gubunCn,gubunEn,deathCnt,incDec,isolClearCnt,qurRate,defCnt,isolIngCnt,overFlowCnt,localOccCnt,createDt,updateDt
12205,2021년 09월 19일 00시,경남,庆南,Gyeongsangnam-do,36,22,10393,325.37,10868,439,1,21,44458.40044,
12206,2021년 09월 19일 00시,제주,济州,Jeju,2,6,2678,410.89,2772,92,,6,44458.40044,
12207,2021년 09월 19일 00시,검역,隔離區,Lazaretto,13,7,5741,,6004,250,7,,44458.40044,
12208,2021년 09월 20일 00시,합계,合计,Total,2409,1605,259011,554.78,287536,26116,28,1577,44459.40603,
12209,2021년 09월 20일 00시,서울,首尔,Seoul,618,583,80252,950.06,91856,10986,5,578,44459.40603,
12210,2021년 09월 20일 00시,부산,釜山,Busan,153,47,11633,363.04,12314,528,,47,44459.40603,
12211,2021년 09월 20일 00시,대구,大邱,Daegu,237,35,13774,601.53,14547,536,,35,44459.40603,
12212,2021년 09월 20일 00시,인천,仁川,Incheon,83,96,12542,486.95,14330,1705,,96,44459.40603,
12213,2021년 09월 20일 00시,광주,光州,Gwangju,29,35,4336,320.33,4645,280,3,32,44459.40603,
12214,2021년 09월 20일 00시,대전,大田,Daejeon,44,49,5938,444.57,6508,526,,49,44459.40603,
12215,2021년 09월 20일 00시,울산,蔚山,Ulsan,46,15,4597,434.15,4932,289,1,14,44459.40603,
12216,2021년 09월 20일 00시,세종,世宗,Sejong,1,9,1052,322.34,1147,94,,9,44459.40603,
12217,2021년 09월 20일 00시,경기,京畿,Gyeonggi-do,784,507,73716,614.13,82459,7959,4,503,44459.40603,
12218,2021년 09월 20일 00시,강원,江原,Gangwon-do,62,29,5635,393.43,6070,373,,29,44459.40603,
12219,2021년 09월 20일 00시,충북,忠北,Chungcheongbuk-do,74,36,5341,364,5827,412,1,35,44459.40603,
12220,2021년 09월 20일 00시,충남,忠南,Chungcheongnam-do,56,34,7466,399.15,8466,944,1,33,44459.40603,
12221,2021년 09월 20일 00시,전북,全北,Jeollabuk-do,60,38,3735,226.26,4082,287,,38,44459.40603,
12222,2021년 09월 20일 00시,전남,全南,Jeollanam-do,20,6,2748,155.98,2888,120,,6,44459.40603,
12223,2021년 09월 20일 00시,경북,庆北,Gyeongsangbuk-do,90,37,7322,294.46,7772,360,2,35,44459.40603,
12224,2021년 09월 20일 00시,경남,庆南,Gyeongsangnam-do,36,32,10458,326.33,10900,406,2,30,44459.40603,
12225,2021년 09월 20일 00시,제주,济州,Jeju,2,10,2697,412.37,2782,83,2,8,44459.40603,
12226,2021년 09월 20일 00시,검역,隔離區,Lazaretto,14,7,5769,,6011,228,7,,44459.40603,
12227,2021년 09월 21일 00시,합계,合计,Total,2413,1729,260090,558,289263,26760,32,1697,44460.40534,
12228,2021년 09월 21일 00시,서울,首尔,Seoul,620,676,80518,957,92532,11394,3,673,44460.40534,
12229,2021년 09월 21일 00시,부산,釜山,Busan,153,45,11660,364,12359,546,1,44,44460.40534,
12230,2021년 09월 21일 00시,대구,大邱,Daegu,238,46,13828,603,14593,527,,46,44460.40534,
12231,2021년 09월 21일 00시,인천,仁川,Incheon,83,133,12605,491,14463,1775,3,130,44460.40534,
12232,2021년 09월 21일 00시,광주,光州,Gwangju,29,40,4336,323,4685,320,1,39,44460.40534,
12233,2021년 09월 21일 00시,대전,大田,Daejeon,44,44,5970,448,6552,538,1,43,44460.40534,
12234,2021년 09월 21일 00시,울산,蔚山,Ulsan,46,16,4633,436,4948,269,1,15,44460.40534,
12235,2021년 09월 21일 00시,세종,世宗,Sejong,1,4,1065,323,1151,85,,4,44460.40534,
12236,2021년 09월 21일 00시,경기,京畿,Gyeonggi-do,785,502,74041,618,82961,8135,3,499,44460.40534,
12237,2021년 09월 21일 00시,강원,江原,Gangwon-do,62,39,5654,396,6108,392,,39,44460.40534,
12238,2021년 09월 21일 00시,충북,忠北,Chungcheongbuk-do,74,27,5367,366,5854,413,4,23,44460.40534,
12239,2021년 09월 21일 00시,충남,忠南,Chungcheongnam-do,56,45,7539,401,8511,916,1,44,44460.40534,
12240,2021년 09월 21일 00시,전북,全北,Jeollabuk-do,60,31,3753,228,4112,299,,31,44460.40534,
12241,2021년 09월 21일 00시,전남,全南,Jeollanam-do,20,7,2769,156,2895,106,,7,44460.40534,
12242,2021년 09월 21일 00시,경북,庆北,Gyeongsangbuk-do,90,27,7361,295,7799,348,,27,44460.40534,
12243,2021년 09월 21일 00시,경남,庆南,Gyeongsangnam-do,36,26,10503,327,10926,387,,26,44460.40534,
12244,2021년 09월 21일 00시,제주,济州,Jeju,2,7,2705,413,2789,82,,7,44460.40534,
12245,2021년 09월 21일 00시,검역,隔離區,Lazaretto,14,14,5783,,6025,228,14,,44460.40534,
12246,2021년 09월 22일 00시,합계,合计,Total,2419,1720,261812,561.43,290983,26752,17,1703,44461.4002,
12247,2021년 09월 22일 00시,서울,首尔,Seoul,621,644,80855,963.71,93176,11700,3,641,44461.4002,
12248,2021년 09월 22일 00시,부산,釜山,Busan,155,38,11698,365.48,12397,544,,38,44461.4002,
12249,2021년 09월 22일 00시,대구,大邱,Daegu,239,41,13884,605.12,14634,511,,41,44461.4002,
12250,2021년 09월 22일 00시,인천,仁川,Incheon,84,148,12727,496.5,14611,1800,3,145,44461.4002,
12251,2021년 09월 22일 00시,광주,光州,Gwangju,29,40,4410,325.85,4725,286,,40,44461.4002,
12252,2021년 09월 22일 00시,대전,大田,Daejeon,44,16,6017,448.67,6568,507,,16,44461.4002,
12253,2021년 09월 22일 00시,울산,蔚山,Ulsan,46,20,4666,437.32,4968,256,,20,44461.4002,
12254,2021년 09월 22일 00시,세종,世宗,Sejong,1,4,1070,324.59,1155,84,,4,44461.4002,
12255,2021년 09월 22일 00시,경기,京畿,Gyeonggi-do,786,529,74763,621.81,83490,7941,1,528,44461.4002,
12256,2021년 09월 22일 00시,강원,江原,Gangwon-do,62,33,5699,398.03,6141,380,,33,44461.4002,
12257,2021년 09월 22일 00시,충북,忠北,Chungcheongbuk-do,74,27,5417,367.37,5881,390,1,26,44461.4002,
12258,2021년 09월 22일 00시,충남,忠南,Chungcheongnam-do,56,62,7614,404.19,8573,903,1,61,44461.4002,
12259,2021년 09월 22일 00시,전북,全北,Jeollabuk-do,60,27,3767,229.42,4139,312,1,26,44461.4002,
12260,2021년 09월 22일 00시,전남,全南,Jeollanam-do,20,23,2778,157.6,2918,120,,23,44461.4002,
12261,2021년 09월 22일 00시,경북,庆北,Gyeongsangbuk-do,90,28,7395,296.54,7827,342,1,27,44461.4002,
12262,2021년 09월 22일 00시,경남,庆南,Gyeongsangnam-do,36,29,10548,327.97,10955,371,,29,44461.4002,
12263,2021년 09월 22일 00시,제주,济州,Jeju,2,5,2711,414.15,2794,81,,5,44461.4002,
12264,2021년 09월 22일 00시,검역,隔離區,Lazaretto,14,6,5793,,6031,224,6,,44461.4002,
12265,2021년 09월 23일 00시,합계,合计,Total,2427,1716,262842,564.74,292699,27430,18,1698,44462.42051,
12266,2021년 09월 23일 00시,서울,首尔,Seoul,625,645,81270,970.38,93821,11926,5,640,44462.42051,
12267,2021년 09월 23일 00시,부산,釜山,Busan,155,24,11741,366.19,12421,525,,24,44462.42051,
12268,2021년 09월 23일 00시,대구,大邱,Daegu,240,53,13916,607.32,14687,531,,53,44462.42051,
12269,2021년 09월 23일 00시,인천,仁川,Incheon,84,108,12790,500.17,14719,1845,,108,44462.42051,
12270,2021년 09월 23일 00시,광주,光州,Gwangju,29,36,4415,328.33,4761,317,,36,44462.42051,
12271,2021년 09월 23일 00시,대전,大田,Daejeon,44,43,6061,451.61,6611,506,,43,44462.42051,
12272,2021년 09월 23일 00시,울산,蔚山,Ulsan,46,23,4685,439.34,4991,260,1,22,44462.42051,
12273,2021년 09월 23일 00시,세종,世宗,Sejong,1,10,1077,327.4,1165,87,1,9,44462.42051,
12274,2021년 09월 23일 00시,경기,京畿,Gyeonggi-do,789,548,74988,625.89,84038,8261,4,544,44462.42051,
12275,2021년 09월 23일 00시,강원,江原,Gangwon-do,62,31,5720,400.04,6172,390,1,30,44462.42051,
12276,2021년 09월 23일 00시,충북,忠北,Chungcheongbuk-do,74,25,5449,368.93,5906,383,1,24,44462.42051,
12277,2021년 09월 23일 00시,충남,忠南,Chungcheongnam-do,56,54,7672,406.74,8627,899,,54,44462.42051,
12278,2021년 09월 23일 00시,전북,全北,Jeollabuk-do,60,40,3779,231.64,4179,340,,40,44462.42051,
12279,2021년 09월 23일 00시,전남,全南,Jeollanam-do,20,15,2780,158.41,2933,133,1,14,44462.42051,
12280,2021년 09월 23일 00시,경북,庆北,Gyeongsangbuk-do,90,21,7407,297.34,7848,351,1,20,44462.42051,
12281,2021년 09월 23일 00시,경남,庆南,Gyeongsangnam-do,36,28,10584,328.81,10983,363,,28,44462.42051,
12282,2021년 09월 23일 00시,제주,济州,Jeju,2,9,2715,415.48,2803,86,,9,44462.42051,
12283,2021년 09월 23일 00시,검역,隔離區,Lazaretto,14,3,5793,,6034,227,3,,44462.42051,
12284,2021년 09월 24일 00시,합계,合计,Total,2434,2434,264492,569.43,295132,28206,18,2416,44463.41256,
12285,2021년 09월 24일 00시,서울,首尔,Seoul,627,907,81927,979.76,94728,12174,4,903,44463.41256,
12286,2021년 09월 24일 00시,부산,釜山,Busan,155,30,11774,367.08,12451,522,1,29,44463.41256,
12287,2021년 09월 24일 00시,대구,大邱,Daegu,242,128,13947,612.61,14815,626,,128,44463.41256,
12288,2021년 09월 24일 00시,인천,仁川,Incheon,85,140,12897,504.89,14858,1876,,140,44463.41256,
12289,2021년 09월 24일 00시,광주,光州,Gwangju,29,42,4455,331.23,4803,319,,42,44463.41256,
12290,2021년 09월 24일 00시,대전,大田,Daejeon,44,71,6085,456.46,6682,553,,71,44463.41256,
12291,2021년 09월 24일 00시,울산,蔚山,Ulsan,48,30,4717,441.98,5021,256,,30,44463.41256,
12292,2021년 09월 24일 00시,세종,世宗,Sejong,1,16,1090,331.9,1181,90,,16,44463.41256,
12293,2021년 09월 24일 00시,경기,京畿,Gyeonggi-do,789,708,75416,631.16,84746,8541,4,704,44463.41256,
12294,2021년 09월 24일 00시,강원,江原,Gangwon-do,62,43,5747,402.83,6215,406,,43,44463.41256,
12295,2021년 09월 24일 00시,충북,忠北,Chungcheongbuk-do,74,60,5481,372.68,5966,411,,60,44463.41256,
12296,2021년 09월 24일 00시,충남,忠南,Chungcheongnam-do,56,75,7750,410.27,8702,896,,75,44463.41256,
12297,2021년 09월 24일 00시,전북,全北,Jeollabuk-do,60,62,3788,235.08,4241,393,,62,44463.41256,
12298,2021년 09월 24일 00시,전남,全南,Jeollanam-do,20,17,2787,159.33,2950,143,,17,44463.41256,
12299,2021년 09월 24일 00시,경북,庆北,Gyeongsangbuk-do,90,46,7446,299.08,7894,358,1,45,44463.41256,
12300,2021년 09월 24일 00시,경남,庆南,Gyeongsangnam-do,36,38,10620,329.95,11021,365,1,37,44463.41256,
12301,2021년 09월 24일 00시,제주,济州,Jeju,2,14,2729,417.56,2817,86,,14,44463.41256,
12302,2021년 09월 24일 00시,검역,隔離區,Lazaretto,14,7,5836,,6041,191,7,,44463.41256,
12303,2021년 09월 25일 00시,합계,合计,Total,2441,3273,266414,575.74,298402,29547,28,3245,44464.45119,
12304,2021년 09월 25일 00시,서울,首尔,Seoul,630,1222,82884,992.39,95949,12435,5,1217,44464.45119,
